	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
5742	1835376	CHEMBL3412836	Inhibition of human ERG channel	Homo sapiens			=	2.1	uM	2100	nM	IC50		IC50		=	5.68	InChI=1S/C35H36FN5O5/c1-3-46-33-22(11-16-29(42)43)10-15-28(38-33)39-34(45)35(17-6-18-35)40-32(44)23-9-13-25-27(19-23)41(2)31(26-14-12-24(36)20-37-26)30(25)21-7-4-5-8-21/h9-16,19-21H,3-8,17-18H2,1-2H3,(H,40,44)(H,42,43)(H,38,39,45)/b16-11+	CCOc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ccc(F)cn6)n(C)c4c3)ccc1\C=C\C(=O)O
3398	1337331	CHEMBL2026493	Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cells after 45 mins by scintillation counting method	Homo sapiens		HEK293	>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C21H25Cl2N3O4S/c22-16-5-10-19(23)20(15-16)24-21(27)25-31(28,29)18-8-6-17(7-9-18)30-14-4-13-26-11-2-1-3-12-26/h5-10,15H,1-4,11-14H2,(H2,24,25,27)	Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2)c1
3252	1282535	CHEMBL1958785	Inhibition of human Erg by patch clamp assay	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C25H27FN6O2/c1-15(2)31-11-5-6-17(13-31)14-32-16(3)29-24-23(25(32)33)30-21(12-28-24)34-20-9-8-19(26)18-7-4-10-27-22(18)20/h4,7-10,12,15,17H,5-6,11,13-14H2,1-3H3/t17-/m0/s1	CC(C)N1CCC[C@H](CN2C(=Nc3ncc(Oc4ccc(F)c5cccnc45)nc3C2=O)C)C1
3824	1421810	CHEMBL2154364	Displacement of [3S]MK499 from human ERG in HEK293 cells	Homo sapiens		HEK293	>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C21H20F3N3O3/c1-13(18-8-7-17(10-25-18)29-11-21(22,23)24)27-19(28)9-15-3-5-16(6-4-15)20-14(2)26-12-30-20/h3-8,10,12-13H,9,11H2,1-2H3,(H,27,28)/t13-/m1/s1	C[C@@H](NC(=O)Cc1ccc(cc1)c2ocnc2C)c3ccc(OCC(F)(F)F)cn3
6452	2032864	CHEMBL3706049	BindingDB_Patents: Potassium Channel Assay. Drugs belonging to different classes have been shown to be associated with QT prolongation and in some cases serious ventricular arrhythmias. The most common mechanism for these adverse events is the inhibition of one or more cardiac potassium channels, in particular hERG. This current is important for cardiac myocyte repolarization and is a common target for drugs that prolong the QT interval. Test articles in this study were therefore characterized to determine their ability to inhibit the hERG channel. Ion channel activity was measured using a stably transfected Chinese Hamster Ovary (CHO) cell line expressing the hERG mRNA. The pharmacology of this cloned channel expressed in the CHO cell line is very similar to that observed in native tissue.	Homo sapiens			<	1000	nM	1000	nM	IC50		IC50		<		InChI=1S/C21H24ClN3/c1-15-5-10-20-19(12-15)23-21(14-24-11-3-4-16(24)2)25(20)13-17-6-8-18(22)9-7-17/h5-10,12,16H,3-4,11,13-14H2,1-2H3/t16-/m0/s1	C[C@H]1CCCN1Cc2nc3cc(C)ccc3n2Cc4ccc(Cl)cc4
2808	403091	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	20000	nM	20000	nM	IC50		IC50		=	4.70	InChI=1S/C25H27N5/c1-18-6-5-14-29(18)15-12-20-8-10-23-21(16-20)9-11-24(28-23)22-17-27-30(19(22)2)25-7-3-4-13-26-25/h3-4,7-11,13,16-18H,5-6,12,14-15H2,1-2H3/t18-/m1/s1	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccccn5
2475	1166757	CHEMBL1810388	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	8.8	uM	8800	nM	IC50		IC50		=	5.06	InChI=1S/C24H23ClN6O3/c1-33-20-12-16(13-22(32)30-8-10-34-11-9-30)5-6-18(20)28-24-27-14-17(25)23(29-24)19-15-26-21-4-2-3-7-31(19)21/h2-7,12,14-15H,8-11,13H2,1H3,(H,27,28,29)	COc1cc(CC(=O)N2CCOCC2)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45
2736	619675	CHEMBL1827362	Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	Homo sapiens			=	13800	nM	13800	nM	IC50		IC50		=	4.86	InChI=1S/C24H26BrN5O/c25-21-6-8-22(9-7-21)30(24(31)26-16-19-4-2-1-3-5-19)23-11-14-29(15-12-23)18-20-10-13-27-28-17-20/h1-10,13,17,23H,11-12,14-16,18H2,(H,26,31)	Brc1ccc(cc1)N(C2CCN(Cc3ccnnc3)CC2)C(=O)NCc4ccccc4
507	435278	CHEMBL933193	Inhibition of human ERG by FLIPR assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C29H27N3O6/c1-18-24(31-27(38-18)20-8-4-3-5-9-20)13-14-37-22-10-6-7-19(15-22)16-23-26(29(34)35)32(28(23)33)21-11-12-25(36-2)30-17-21/h3-12,15,17,23,26H,13-14,16H2,1-2H3,(H,34,35)	COc1ccc(cn1)N2C(C(Cc3cccc(OCCc4nc(oc4C)c5ccccc5)c3)C2=O)C(=O)O
3024	1249884	CHEMBL1924167	Inhibition of human ERG	Homo sapiens			=	4.5	uM	4500	nM	IC50		IC50		=	5.35	InChI=1S/C29H38F2N2O5/c1-36-11-3-4-20-14-21(16-24(15-20)38-13-12-37-2)19-33(23-6-7-23)28(34)25-18-32-10-9-29(25,35)22-5-8-26(30)27(31)17-22/h5,8,14-17,23,25,32,35H,3-4,6-7,9-13,18-19H2,1-2H3/t25-,29+/m1/s1	COCCCc1cc(CN(C2CC2)C(=O)[C@H]3CNCC[C@]3(O)c4ccc(F)c(F)c4)cc(OCCOC)c1
6495	2036589	CHEMBL3705667	BindingDB_Patents: Inhibition Assay. The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at -80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to -50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to -50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.	Homo sapiens			>	10000	nM	10000	nM	IC50		IC50		>		InChI=1S/C21H19N3O3/c1-2-3-14-6-7-23-17(8-14)15-4-5-18-16(9-15)21(13-27-19(22)24-21)20(12-26-18)10-25-11-20/h4-9H,10-13H2,1H3,(H2,22,24)	CC#Cc1ccnc(c1)c2ccc3OCC4(COC4)C5(COC(=N5)N)c3c2
958	469012	CHEMBL1033089	Inhibition of human ERG	Homo sapiens			=	1047	nM	1047	nM	IC50		IC50		=	5.98	InChI=1S/C19H28Cl2N2O/c1-19(2,3)8-11-23-9-6-14(7-10-23)13-22-18(24)15-4-5-16(20)17(21)12-15/h4-5,12,14H,6-11,13H2,1-3H3,(H,22,24)	CC(C)(C)CCN1CCC(CNC(=O)c2ccc(Cl)c(Cl)c2)CC1
4929	1587943	CHEMBL2443482	Displacement of [35S]-MK499 from human ERG	Homo sapiens			=	0.011	uM	11	nM	IC50		IC50		=	7.96	InChI=1S/C21H25N7O2/c29-28(30)21-7-3-19(4-8-21)10-12-26-15-13-25(14-16-26)11-9-18-1-5-20(6-2-18)27-17-22-23-24-27/h1-8,17H,9-16H2	[O-][N+](=O)c1ccc(CCN2CCN(CCc3ccc(cc3)n4cnnn4)CC2)cc1
4270	1512827	CHEMBL2318190	Binding affinity to human ERG	Homo sapiens			=	33.7	uM	33700	nM	IC50		IC50		=	4.47	InChI=1S/C25H33N3O3/c1-30-23-16-31-10-7-22(23)27-21-12-20-3-2-8-25(20,13-21)24(29)28-9-6-18-5-4-17(14-26)11-19(18)15-28/h4-5,11,20-23,27H,2-3,6-10,12-13,15-16H2,1H3/t20-,21-,22?,23?,25-/m1/s1	COC1COCCC1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4CCc5ccc(cc5C4)C#N
4666	1559858	CHEMBL2382572	Inhibition of human ERG expressed in CHO cells	Homo sapiens		CHO	=	1.5	uM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C23H23N3O2/c1-27-20-10-8-18(9-11-20)23(14-21(28-2)22(24)26-23)19-7-3-5-16(13-19)17-6-4-12-25-15-17/h3-13,15,21H,14H2,1-2H3,(H2,24,26)	COC1CC(N=C1N)(c2ccc(OC)cc2)c3cccc(c3)c4cccnc4
5075	1620414	CHEMBL3123331	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			=	6	uM	6000	nM	IC50		IC50		=	5.22	InChI=1S/C20H25N3O2/c24-20-18-12-17(18)19(21-22-20)13-4-6-15(7-5-13)25-16-8-10-23(11-9-16)14-2-1-3-14/h4-7,14,16-18H,1-3,8-12H2,(H,22,24)/t17-,18+/m1/s1	O=C1NN=C([C@@H]2C[C@H]12)c3ccc(OC4CCN(CC4)C5CCC5)cc3
3505	1341616	CHEMBL2032544	Displacement of [3H]dofetilide from human ERG	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C30H35F3N8O2/c31-30(32,33)25-16-26(38-19-37-25)40-13-6-20(7-14-40)28(42)41-15-8-23(18-41)39-22-4-9-29(43,10-5-22)24-3-2-21(17-36-24)27-34-11-1-12-35-27/h1-3,11-12,16-17,19-20,22-23,39,43H,4-10,13-15,18H2/t22-,23-,29-/m0/s1	O[C@@]1(CC[C@H](CC1)N[C@H]2CCN(C2)C(=O)C3CCN(CC3)c4cc(ncn4)C(F)(F)F)c5ccc(cn5)c6ncccn6
1538	599751	CHEMBL1069497	Inhibition of human ERG	Homo sapiens			=	16200	nM	16200	nM	IC50		IC50		=	4.79	InChI=1S/C14H17ClN4O/c1-9-11(15)8-12-13(16-9)17-14(20-12)19-7-6-18-4-2-10(19)3-5-18/h8,10H,2-7H2,1H3	Cc1nc2nc(oc2cc1Cl)N3CCN4CCC3CC4
171	361229	CHEMBL909940	Displacement of [3H]dofetilide from hERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C23H19F3N2O5/c24-15-8-14-16(29)9-19(33-22(14)21(26)20(15)25)23(30)27-13-3-5-28(6-4-13)10-12-1-2-17-18(7-12)32-11-31-17/h1-2,7-9,13H,3-6,10-11H2,(H,27,30)	Fc1cc2C(=O)C=C(Oc2c(F)c1F)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3
2122	1057377	CHEMBL1647137	Inhibition of human ERG	Homo sapiens			=	2.32	uM	2320	nM	IC50		IC50		=	5.64	InChI=1S/C17H17Cl2N/c1-20-13-8-11-4-2-3-5-14(11)15(10-13)12-6-7-16(18)17(19)9-12/h2-7,9,13,15,20H,8,10H2,1H3/t13-,15-/m1/s1	CN[C@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c3ccccc3C1
6220	1958188	CHEMBL3607541	Inhibition of human ERG assessed as reduction in MK499 competitive binding	Homo sapiens			=	3.5	uM	3500	nM	IC50		IC50		=	5.46	InChI=1S/C30H36FN5O4/c1-19(2)8-14-38-26-6-4-23-27(36-26)21(22(31)16-32-23)7-9-30-12-10-29(11-13-30,18-40-30)33-15-20-3-5-24-28(34-20)35-25(37)17-39-24/h3-6,16,19,33H,7-15,17-18H2,1-2H3,(H,34,35,37)	CC(C)CCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
159	354898	CHEMBL869841	Inhibition of hERG channel by voltage clamp assay	Homo sapiens			=	0.69	uM	690	nM	IC50		IC50		=	6.16	InChI=1S/C29H34F4N6O2/c1-37-11-13-38(14-12-37)9-2-10-39(27(40)35-19-4-6-23(30)21(16-19)29(31,32)33)24-7-8-28(17-22(24)28)18-3-5-20-25(15-18)41-36-26(20)34/h3-6,15-16,22,24H,2,7-14,17H2,1H3,(H2,34,36)(H,35,40)/t22-,24-,28-/m1/s1	CN1CCN(CCCN([C@@H]2CC[C@@]3(C[C@H]23)c4ccc5c(N)noc5c4)C(=O)Nc6ccc(F)c(c6)C(F)(F)F)CC1
2215	1073551	CHEMBL1686219	Inhibition of human ERG	Homo sapiens			=	26	uM	26000	nM	IC50		IC50		=	4.59	InChI=1S/C20H25F2N5O4S/c1-15(20-23-11-17(22)12-24-20)10-19(27(29)14-28)13-32(30,31)26-8-6-25(7-9-26)18-4-2-16(21)3-5-18/h2-5,11-12,14-15,19,29H,6-10,13H2,1H3/t15-,19-/m0/s1	C[C@@H](C[C@@H](CS(=O)(=O)N1CCN(CC1)c2ccc(F)cc2)N(O)C=O)c3ncc(F)cn3
4575	1523274	CHEMBL2342727	Inhibition of human ERG	Homo sapiens			=	26	uM	26000	nM	IC50		IC50		=	4.59	InChI=1S/C23H28F4N2O/c1-16(2)21-13-18(23(25,26)27)12-20(28-21)14-30-15-22(8-10-29(3)11-9-22)17-4-6-19(24)7-5-17/h4-7,12-13,16H,8-11,14-15H2,1-3H3	CC(C)c1cc(cc(COCC2(CCN(C)CC2)c3ccc(F)cc3)n1)C(F)(F)F
5212	1283252	CHEMBL3225969	Inhibition of human ERG by [3H]dofetilide binding assay	Homo sapiens			=	326	nM	326	nM	IC50		IC50		=	6.49	InChI=1S/C24H30N2O2S/c1-3-24(20-9-6-10-21(13-20)25-29(2,27)28)22-15-26(16-23(22)24)14-17-11-18-7-4-5-8-19(18)12-17/h4-10,13,17,22-23,25H,3,11-12,14-16H2,1-2H3/t22-,23+,24+	CC[C@@]1([C@@H]2CN(CC3Cc4ccccc4C3)C[C@H]12)c5cccc(NS(=O)(=O)C)c5
3274	1331896	CHEMBL2014817	Binding affinity to human ERG	Homo sapiens			=	7	uM	7000	nM	IC50		IC50		=	5.16	InChI=1S/C23H25F2N3O3S2/c1-27(23(29)11-15-3-6-17(7-4-15)33(2,30)31)20-9-10-28(13-18(20)25)14-22-26-19-12-16(24)5-8-21(19)32-22/h3-8,12,18,20H,9-11,13-14H2,1-2H3/t18-,20+/m0/s1	CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C
5952	1843180	CHEMBL3428449	Displacement of MK499 from human ERG	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C26H26FN5O6/c27-14-8-28-15-1-2-20(35)32-12-26(36,21(14)22(15)32)11-25-5-3-24(4-6-25,13-38-25)29-9-16-17(33)7-18-23(30-16)31-19(34)10-37-18/h1-2,7-8,29,33,36H,3-6,9-13H2,(H,30,31,34)/t24?,25?,26-/m0/s1	Oc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4
6136	1951048	CHEMBL3590915	Inhibition of human ERG	Homo sapiens			=	30	uM	30000	nM	IC50		IC50		=	4.52	InChI=1S/C13H10Cl3N3O/c1-18-13(20)10-3-2-7(12(17)19-10)8-4-6(14)5-9(15)11(8)16/h2-5H,1H3,(H2,17,19)(H,18,20)	CNC(=O)c1ccc(c(N)n1)c2cc(Cl)cc(Cl)c2Cl
6955	2085951	CHEMBL3807655	Inhibition of human ERG expressed in CHOK1 cells assessed as inhibition of tail current after 5 mins by automated whole-cell patch clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C16H20N2O4/c1-2-3-4-7-10-17-14(19)13-11-8-5-6-9-12(11)15(20)18(22)16(13)21/h5-6,8-9,13,22H,2-4,7,10H2,1H3,(H,17,19)	CCCCCCNC(=O)C1C(=O)N(O)C(=O)c2ccccc12
610	489478	CHEMBL986351	Displacement of [35S]N-[(4R)-1'-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthalenyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,4'-piperidin]-6-yl]methanesulfonamide from human ERG in HEK293 cells	Homo sapiens		HEK293	=	6	uM	6000	nM	IC50		IC50		=	5.22	InChI=1S/C23H27N3O2/c1-17-7-5-14-25(17)15-6-16-28-20-12-10-19(11-13-20)26-18(2)24-22-9-4-3-8-21(22)23(26)27/h3-4,8-13,17H,5-7,14-16H2,1-2H3/t17-/m0/s1	C[C@H]1CCCN1CCCOc2ccc(cc2)N3C(=Nc4ccccc4C3=O)C
3642	1347601	CHEMBL2045992	Binding affinity to human Erg	Homo sapiens			=	38	uM	38000	nM	IC50		IC50		=	4.42	InChI=1S/C33H32N6O4/c1-21-5-4-14-34-28(21)19-37-15-12-33(13-16-37)31(42)38(32(43)39(33)29-18-23(3)35-20-36-29)26-9-6-24(7-10-26)27-11-8-25(30(40)41)17-22(27)2/h4-11,14,17-18,20H,12-13,15-16,19H2,1-3H3,(H,40,41)	Cc1cc(ncn1)N2C(=O)N(C(=O)C23CCN(Cc4ncccc4C)CC3)c5ccc(cc5)c6ccc(cc6C)C(=O)O
9	410802	CHEMBL691014	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	100000	nM	100000	nM	IC50		IC50		=	4.00	InChI=1S/C22H30N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-9,14H,5-7,10-13H2,1-4H3,(H,23,24,29)	CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4
5328	84575	CHEMBL3266651	Inhibition of human ERG expressed in CHO cells by whole-cell patch clamp assay	Homo sapiens			=	10.37	uM	10370	nM	IC50		IC50		=	4.98	InChI=1S/C22H17F2N5OS/c1-14(21-28-20(10-31-21)16-4-2-15(9-25)3-5-16)22(30,11-29-13-26-12-27-29)18-7-6-17(23)8-19(18)24/h2-8,10,12-14,30H,11H2,1H3/t14-,22+/m0/s1	C[C@@H](c1nc(cs1)c2ccc(cc2)C#N)[C@](O)(Cn3cncn3)c4ccc(F)cc4F
4017	1429776	CHEMBL2172900	Inhibition of human ERG by Rb ion flux assay	Homo sapiens			>	100	uM	100000	nM	IC50		IC50		>		InChI=1S/C24H22FN5O2/c1-15-4-2-3-5-20(15)30-21(32)11-10-19(27-30)22-23(17-6-8-18(25)9-7-17)28-29-13-16(14-31)12-26-24(22)29/h2-11,16,26,31H,12-14H2,1H3/t16-/m1/s1	Cc1ccccc1N2N=C(C=CC2=O)c3c4NC[C@@H](CO)Cn4nc3c5ccc(F)cc5
4500	1527408	CHEMBL2342858	Inhibition of human ERG	Homo sapiens			=	25	uM	25000	nM	IC50		IC50		=	4.60	InChI=1S/C26H26FN3O3S/c1-32-23-16-20(7-10-22(23)33-15-14-29-12-2-3-13-29)30-17-18-4-11-24(28-25(18)26(30)31)34-21-8-5-19(27)6-9-21/h4-11,16H,2-3,12-15,17H2,1H3	COc1cc(ccc1OCCN2CCCC2)N3Cc4ccc(Sc5ccc(F)cc5)nc4C3=O
2379	1149224	CHEMBL1786160	Displacement of labeled dofetilide from human ERG	Homo sapiens			=	2.1	uM	2100	nM	IC50		IC50		=	5.68	InChI=1S/C25H37F3N4O3/c1-17(2)24(6-4-19(13-24)30-21-5-11-35-16-22(21)34-3)23(33)32-9-7-31(8-10-32)20-12-18(14-29-15-20)25(26,27)28/h12,14-15,17,19,21-22,30H,4-11,13,16H2,1-3H3/t19-,21+,22-,24+/m1/s1	CO[C@@H]1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cncc(c4)C(F)(F)F
5270	1761990	CHEMBL3292131	Inhibition of human ERG	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C19H24N6O2/c1-12-7-16-17(21-8-12)14(19(27)20-5-6-26)9-25(16)10-15-13(2)18(24(3)4)23-11-22-15/h7-9,11,26H,5-6,10H2,1-4H3,(H,20,27)	CN(C)c1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc23)c1C
2339	1147483	CHEMBL1781193	Inhibition of human ERG expressed in CHOK1 cells electrophysiology study	Homo sapiens		CHO-K1						IC50	Not Determined	IC50				InChI=1S/C18H20FN3O2/c1-24-17-9-15(19)4-5-16(17)14-8-13(10-20-12-14)11-21-18(23)22-6-2-3-7-22/h4-5,8-10,12H,2-3,6-7,11H2,1H3,(H,21,23)	COc1cc(F)ccc1c2cncc(CNC(=O)N3CCCC3)c2
2174	1056905	CHEMBL1648563	Displacement of [35S]N-[(4R)-10-[(2R)-6-cyano-1,2,3,4-tetrahydro-2-naphthyl]-3,4-dihydro-4-hydroxyspiro[2H-1-benzopyran-2,40-piperidin]-6-yl]methanesulfonamide from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	0.81	nM	0.81	nM	IC50		IC50		=	9.09	InChI=1S/C28H28N2O3/c1-29(21-23-8-4-2-5-9-23)18-19-32-26-14-12-25(13-15-26)30-17-16-27(20-28(30)31)33-22-24-10-6-3-7-11-24/h2-17,20H,18-19,21-22H2,1H3	CN(CCOc1ccc(cc1)N2C=CC(=CC2=O)OCc3ccccc3)Cc4ccccc4
1568	597442	CHEMBL1073649	Inhibition of human ERG by patch-clamp method	Homo sapiens			=	54	nM	54	nM	IC50		IC50		=	7.27	InChI=1S/C26H36N6O4/c1-5-13-36-14-12-32-23-15-21(20-6-7-24(35-4)28-16-20)27-17-22(23)29-25(26(32)34)31-10-8-30(9-11-31)18(2)19(3)33/h6-7,15-19,33H,5,8-14H2,1-4H3/t18-,19+/m0/s1	CCCOCCN1C(=O)C(=Nc2cnc(cc12)c3ccc(OC)nc3)N4CCN(CC4)[C@@H](C)[C@@H](C)O
1458	575326	CHEMBL1039568	Inhibition of human ERG by patch-clamp technique	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C25H28N4O5S/c1-33-22-9-5-19(6-10-22)13-15-28-24(21-7-11-23(34-2)12-8-21)17-29(25(28)30)27-35(31,32)18-20-4-3-14-26-16-20/h3-12,14,16,24,27H,13,15,17-18H2,1-2H3/t24-/m1/s1	COc1ccc(CCN2[C@H](CN(NS(=O)(=O)Cc3cccnc3)C2=O)c4ccc(OC)cc4)cc1
6275	1958178	CHEMBL3607542	Inhibition of human ERG expressed in CHO cells by patch express method based electrophysiology assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C27H31FN6O4/c28-19-14-30-20-2-4-23(36-12-11-29)34-24(20)18(19)5-6-27-9-7-26(8-10-27,16-38-27)31-13-17-1-3-21-25(32-17)33-22(35)15-37-21/h1-4,14,31H,5-13,15-16,29H2,(H,32,33,35)	NCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1
5	152751	CHEMBL691014	K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1	Homo sapiens			=	32.2	nM	32.2	nM	IC50		IC50		=	7.49	InChI=1S/C22H22FN3O2/c23-17-9-7-16(8-10-17)21(27)6-3-13-25-14-11-18(12-15-25)26-20-5-2-1-4-19(20)24-22(26)28/h1-2,4-5,7-11H,3,6,12-15H2,(H,24,28)	Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34
3070	1271993	CHEMBL1936097	Inhibition of human ERG by patch-clamp assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C22H29NO3S/c1-18-4-2-14-23(18)15-13-19-5-7-20(8-6-19)21-9-11-22(12-10-21)27(25,26)17-3-16-24/h5-12,18,24H,2-4,13-17H2,1H3/t18-/m1/s1	C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)CCCO
196	361218	CHEMBL909940	Displacement of [3H]dofetilide from hERG	Homo sapiens			=	21.2	nM	21.2	nM	IC50		IC50		=	7.67	InChI=1S/C22H20F2N2O3/c23-15-3-1-2-14(10-15)13-26-8-6-17(7-9-26)25-22(28)21-12-19(27)18-5-4-16(24)11-20(18)29-21/h1-5,10-12,17H,6-9,13H2,(H,25,28)	Fc1cccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)c1
5346	1428495	CHEMBL3294033	Inhibition of human ERG by patch clamp electrophysiological analysis	Homo sapiens			=	44	uM	44000	nM	IC50		IC50		=	4.36	InChI=1S/C25H27N5O3/c26-15-18-1-2-19-3-4-25(31)30(22(19)13-18)10-9-29-7-5-20(6-8-29)27-16-21-14-23-24(17-28-21)33-12-11-32-23/h1-4,13-14,17,20,27H,5-12,16H2	O=C1C=Cc2ccc(cc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4)C#N
2387	1149230	CHEMBL1786160	Displacement of labeled dofetilide from human ERG	Homo sapiens			=	31.3	uM	31300	nM	IC50		IC50		=	4.50	InChI=1S/C24H36F3N5O3/c1-16(2)23(6-4-18(13-23)29-19-5-11-35-15-20(19)34-3)22(33)32-9-7-31(8-10-32)21-12-17(14-28-30-21)24(25,26)27/h12,14,16,18-20,29H,4-11,13,15H2,1-3H3/t18-,19+,20-,23+/m1/s1	CO[C@@H]1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cc(cnn4)C(F)(F)F
1804	628683	CHEMBL1105740	Displacement of [35S]MK499 from human ERG expressed in HEK293 cells	Homo sapiens		HEK293	=	1.6	uM	1600	nM	IC50		IC50		=	5.80	InChI=1S/C28H25Cl3N4O2/c1-14-24(15(2)35-34-14)26(36)32-23-13-28(3,4)37-27-21(23)12-20(16-5-7-17(29)8-6-16)25(33-27)19-10-9-18(30)11-22(19)31/h5-12,23H,13H2,1-4H3,(H,32,36)(H,34,35)/t23-/m1/s1	Cc1n[nH]c(C)c1C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5
449	415829	CHEMBL943040	Inhibition of hERG by patch clamp assay	Homo sapiens			=	28900	nM	28900	nM	IC50		IC50		=	4.54	InChI=1S/C21H26N4O/c1-13-6-15(7-14(2)18(13)9-23)10-25-11-19(20(24)12-25)21(26)17-5-3-4-16(17)8-22/h6-7,16-17,19-20H,3-5,10-12,24H2,1-2H3/t16-,17?,19+,20-/m0/s1	Cc1cc(CN2C[C@H](N)[C@@H](C2)C(=O)C3CCC[C@H]3C#N)cc(C)c1C#N
2324	1146650	CHEMBL1781362	Inhibition of human ERG by patch clamp method	Homo sapiens			=	3.2	uM	3200	nM	IC50		IC50		=	5.50	InChI=1S/C24H32N4O2/c1-14-13-27-18-10-16(7-8-17(18)23(25)30)28-19(6-5-9-26-14)15(2)22-20(28)11-24(3,4)12-21(22)29/h7-8,10,14,26-27H,5-6,9,11-13H2,1-4H3,(H2,25,30)/t14-/m1/s1	C[C@@H]1CNc2cc(ccc2C(=O)N)n3c(CCCN1)c(C)c4C(=O)CC(C)(C)Cc34
5621	1783644	CHEMBL3366645	Inhibition of human ERG by electrophysiology assay	Homo sapiens			=	1.2	uM	1200	nM	IC50		IC50		=	5.92	InChI=1S/C23H23ClFN5O/c1-14-10-19-20(12-17(14)24)28-23(27-19)15-4-6-29(7-5-15)8-9-30-21-11-16(25)13-26-18(21)2-3-22(30)31/h2-3,10-13,15H,4-9H2,1H3,(H,27,28)	Cc1cc2[nH]c(nc2cc1Cl)C3CCN(CCN4C(=O)C=Cc5ncc(F)cc45)CC3
