	molregno	assay_chembl_id	description	assay_organism	assay_tissue	assay_cell_type	standard_relation	published_value	published_units	standard_value	standard_units	standard_type	activity_comment	published_type	data_validity_comment	published_relation	pchembl_value	standard_inchi	canonical_smiles
5486	1823405	CHEMBL3382984	Inhibition of ERG channel in HEK293 cells by whole cell patch clamp technique	Homo sapiens			=	1.4	umol	1400	nM	IC50		IC50		=	5.85	InChI=1S/C19H22ClF2N3O/c1-13-17(20)19(26-11-5-10-25-8-3-2-4-9-25)24-18(23-13)14-6-7-15(21)16(22)12-14/h6-7,12H,2-5,8-11H2,1H3	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccc(F)c(F)c3
5487	1823406	CHEMBL3382984	Inhibition of ERG channel in HEK293 cells by whole cell patch clamp technique	Homo sapiens			=	6.98	umol	6980	nM	IC50		IC50		=	5.16	InChI=1S/C19H23Cl2N3O/c1-14-17(21)19(25-13-5-12-24-10-3-2-4-11-24)23-18(22-14)15-6-8-16(20)9-7-15/h6-9H,2-5,10-13H2,1H3	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccc(Cl)cc3
5488	1822668	CHEMBL3383594	Inhibition of human ERG by whole cell based electrophysiology assay	Homo sapiens			=	10	uM	10000	nM	IC50		IC50		=	5.00	InChI=1S/C24H28N4O/c29-24(21-10-11-23-20(19-21)7-6-13-25-23)26-12-4-5-14-27-15-17-28(18-16-27)22-8-2-1-3-9-22/h1-3,6-11,13,19H,4-5,12,14-18H2,(H,26,29)	O=C(NCCCCN1CCN(CC1)c2ccccc2)c3ccc4ncccc4c3
5489	1823432	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens			=	141	uM	141000	nM	IC50		IC50	Outside typical range	=		InChI=1S/C23H27N5O2/c1-14(2)28-21-17(13-24-28)11-23(12-20(21)29)6-8-27(9-7-23)22(30)16-4-5-18-19(10-16)26-15(3)25-18/h4-5,10,13-14H,6-9,11-12H2,1-3H3,(H,25,26)	CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4ccc5nc(C)[nH]c5c4)CC(=O)c12
5490	1823426	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C23H27N5O3/c1-14-20(29)19-18(13-28(26-19)22(2,3)4)31-23(14)7-9-27(10-8-23)21(30)15-5-6-17-16(11-15)12-24-25-17/h5-6,11-14H,7-10H2,1-4H3,(H,24,25)	CC1C(=O)c2nn(cc2OC13CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)C(C)(C)C
5491	1823431	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens			=	29	uM	29000	nM	IC50		IC50		=	4.54	InChI=1S/C22H25N5O2/c1-14(2)27-20-16(13-25-27)10-22(11-19(20)28)4-7-26(8-5-22)21(29)15-9-18-17(24-12-15)3-6-23-18/h3,6,9,12-14,23H,4-5,7-8,10-11H2,1-2H3	CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4cnc5cc[nH]c5c4)CC(=O)c12
5492	1823430	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C21H23N5O2/c1-2-26-19-16(13-23-26)10-21(11-18(19)27)5-7-25(8-6-21)20(28)14-3-4-17-15(9-14)12-22-24-17/h3-4,9,12-13H,2,5-8,10-11H2,1H3,(H,22,24)	CCn1ncc2CC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c12
5493	1823429	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens			=	23	uM	23000	nM	IC50		IC50		=	4.64	InChI=1S/C22H25N5O2/c1-14(2)27-20-17(13-24-27)10-22(11-19(20)28)5-7-26(8-6-22)21(29)15-3-4-18-16(9-15)12-23-25-18/h3-4,9,12-14H,5-8,10-11H2,1-2H3,(H,23,25)	CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c12
5494	1823428	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens			=	21	uM	21000	nM	IC50		IC50		=	4.68	InChI=1S/C23H27N5O2/c1-22(2,3)28-20-17(14-25-28)11-23(12-19(20)29)6-8-27(9-7-23)21(30)15-4-5-18-16(10-15)13-24-26-18/h4-5,10,13-14H,6-9,11-12H2,1-3H3,(H,24,26)	CC(C)(C)n1ncc2CC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c12
5495	1823427	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C24H29N5O3/c1-22(2,3)29-14-18-19(27-29)20(30)23(4,5)24(32-18)8-10-28(11-9-24)21(31)15-6-7-17-16(12-15)13-25-26-17/h6-7,12-14H,8-11H2,1-5H3,(H,25,26)	CC(C)(C)n1cc2OC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)C(C)(C)C(=O)c2n1
5496	1823426	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens								IC50	Not Determined	IC50				InChI=1S/C23H27N5O3/c1-14-20(29)19-18(13-28(26-19)22(2,3)4)31-23(14)7-9-27(10-8-23)21(30)15-5-6-17-16(11-15)12-24-25-17/h5-6,11-14H,7-10H2,1-4H3,(H,24,25)	CC1C(=O)c2nn(cc2OC13CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)C(C)(C)C
5497	1578383	CHEMBL3385491	Inhibition of human ERG channel by patch-clamp assay	Homo sapiens			=	34	uM	34000	nM	IC50		IC50		=	4.47	InChI=1S/C22H25N5O3/c1-21(2,3)27-13-18-19(25-27)17(28)11-22(30-18)6-8-26(9-7-22)20(29)14-4-5-16-15(10-14)12-23-24-16/h4-5,10,12-13H,6-9,11H2,1-3H3,(H,23,24)	CC(C)(C)n1cc2OC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c2n1
5498	1793399	CHEMBL3382404	Inhibition of human ERG	Homo sapiens			=	41	uM	41000	nM	IC50		IC50		=	4.39	InChI=1S/C19H13N3O4S/c23-17-15(27-19(24)20-17)10-13-8-4-5-9-14(13)25-11-16-21-22-18(26-16)12-6-2-1-3-7-12/h1-10H,11H2,(H,20,23,24)/b15-10+	O=C1NC(=O)\C(=C/c2ccccc2OCc3oc(nn3)c4ccccc4)\S1
5499	1819727	CHEMBL3382404	Inhibition of human ERG	Homo sapiens			=	29	uM	29000	nM	IC50		IC50		=	4.54	InChI=1S/C20H13Cl2N3O5S/c21-13-5-3-6-14(22)12(13)9-29-20-25-24-17(30-20)10-28-15-7-2-1-4-11(15)8-16-18(26)23-19(27)31-16/h1-8H,9-10H2,(H,23,26,27)/b16-8+	Clc1cccc(Cl)c1COc2oc(COc3ccccc3\C=C/4\SC(=O)NC4=O)nn2
5500	1792691	CHEMBL3382462	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	1.4	uM	1400	nM	IC50		IC50		=	5.85	InChI=1S/C21H19Cl2FN4O4S/c1-33(30,31)15-2-3-18(17(24)8-15)28-12-16(23)19(9-20(28)29)32-14-4-6-27(7-5-14)21-25-10-13(22)11-26-21/h2-3,8-12,14H,4-7H2,1H3	CS(=O)(=O)c1ccc(N2C=C(Cl)C(=CC2=O)OC3CCN(CC3)c4ncc(Cl)cn4)c(F)c1
5501	1819756	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C22H22N4O4S2/c1-31(27,28)18-8-6-16(7-9-18)21-15-24-22-11-10-20(25-26(21)22)17-4-2-5-19(14-17)32(29,30)13-3-12-23/h2,4-11,14-15H,3,12-13,23H2,1H3	CS(=O)(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)CCCN
5502	1819759	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			=	4	uM	4000	nM	IC50		IC50		=	5.40	InChI=1S/C20H17N3O3S2/c1-27(24)16-8-6-14(7-9-16)19-13-21-20-11-10-18(22-23(19)20)15-4-3-5-17(12-15)28(2,25)26/h3-13H,1-2H3	CS(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C
5503	1819763	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			=	12	uM	12000	nM	IC50		IC50		=	4.92	InChI=1S/C20H17N3O2S2/c1-26(24)16-8-6-14(7-9-16)19-13-21-20-11-10-18(22-23(19)20)15-4-3-5-17(12-15)27(2)25/h3-13H,1-2H3	C[S+]([O-])c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)[S+](C)[O-]
5504	1819766	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C22H17N7O2S/c30-32(31,17-8-9-17)18-3-1-2-16(12-18)19-10-11-21-23-13-20(29(21)26-19)14-4-6-15(7-5-14)22-24-27-28-25-22/h1-7,10-13,17H,8-9H2,(H,24,25,27,28)	O=S(=O)(C1CC1)c2cccc(c2)c3ccc4ncc(c5ccc(cc5)c6nnn[nH]6)n4n3
5505	1819768	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			=	0.4	uM	400	nM	IC50		IC50		=	6.40	InChI=1S/C22H19N3O3S2/c1-29(26)17-7-5-15(6-8-17)21-14-23-22-12-11-20(24-25(21)22)16-3-2-4-19(13-16)30(27,28)18-9-10-18/h2-8,11-14,18H,9-10H2,1H3	CS(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C5CC5
5506	1819769	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			=	0.4	uM	400	nM	IC50		IC50		=	6.40	InChI=1S/C22H19N3O4S2/c1-30(26,27)17-7-5-15(6-8-17)21-14-23-22-12-11-20(24-25(21)22)16-3-2-4-19(13-16)31(28,29)18-9-10-18/h2-8,11-14,18H,9-10H2,1H3	CS(=O)(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C5CC5
5507	1819754	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			=	4	uM	4000	nM	IC50		IC50		=	5.40	InChI=1S/C20H17N3O3S2/c1-27(24)16-5-3-4-15(12-16)18-10-11-20-21-13-19(23(20)22-18)14-6-8-17(9-7-14)28(2,25)26/h3-13H,1-2H3	CS(=O)c1cccc(c1)c2ccc3ncc(c4ccc(cc4)S(=O)(=O)C)n3n2
5508	1819760	CHEMBL3381295	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			>	33	uM	33000	nM	IC50		IC50		>		InChI=1S/C24H22N4O4S/c1-33(31,32)20-4-2-3-18(13-20)21-9-10-23-25-14-22(28(23)26-21)16-5-7-17(8-6-16)24(30)27-12-11-19(29)15-27/h2-10,13-14,19,29H,11-12,15H2,1H3	CS(=O)(=O)c1cccc(c1)c2ccc3ncc(c4ccc(cc4)C(=O)N5CCC(O)C5)n3n2
5509	1789648	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	4.4	uM	4400	nM	IC50		IC50		=	5.36	InChI=1S/C16H14FIN4O3/c17-13-7-10(18)1-4-14(13)20-15-12(16(24)21-25-6-5-23)3-2-11-8-19-9-22(11)15/h1-4,7-9,20,23H,5-6H2,(H,21,24)	OCCONC(=O)c1ccc2cncn2c1Nc3ccc(I)cc3F
5510	1789650	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	2.1	uM	2100	nM	IC50		IC50		=	5.68	InChI=1S/C16H14FIN4O3/c17-12-7-10(18)1-2-13(12)20-15-11(16(24)21-25-6-5-23)3-4-22-9-19-8-14(15)22/h1-4,7-9,20,23H,5-6H2,(H,21,24)	OCCONC(=O)c1ccn2cncc2c1Nc3ccc(I)cc3F
5511	1789651	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	3.3	uM	3300	nM	IC50		IC50		=	5.48	InChI=1S/C15H13FIN5O3/c16-11-5-9(17)1-2-12(11)20-14-13(15(24)21-25-4-3-23)19-7-10-6-18-8-22(10)14/h1-2,5-8,20,23H,3-4H2,(H,21,24)	OCCONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F
5512	1789652	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	3.3	uM	3300	nM	IC50		IC50		=	5.48	InChI=1S/C16H15FIN5O3/c1-9(24)7-26-22-16(25)14-15(23-8-19-5-11(23)6-20-14)21-13-3-2-10(18)4-12(13)17/h2-6,8-9,21,24H,7H2,1H3,(H,22,25)/t9-/m0/s1	C[C@H](O)CONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F
5513	1789653	CHEMBL3377716	Inhibition of human ERG by patch clamp assay	Homo sapiens			=	14	uM	14000	nM	IC50		IC50		=	4.85	InChI=1S/C17H17FIN5O3/c1-10(7-25)8-27-23-17(26)15-16(24-9-20-5-12(24)6-21-15)22-14-3-2-11(19)4-13(14)18/h2-6,9-10,22,25H,7-8H2,1H3,(H,23,26)/t10-/m1/s1	C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F
5514	1819075	CHEMBL3378486	Displacement of [3H]Astemizole from human ERG channel	Homo sapiens			>	1000	uM	1000000	nM	IC50		IC50	Outside typical range	>		InChI=1S/C18H19F2N3O2/c1-18(2,8-24)21-17(25)15-12-6-9-5-11(9)16(12)23(22-15)14-4-3-10(19)7-13(14)20/h3-4,7,9,11,24H,5-6,8H2,1-2H3,(H,21,25)/t9-,11-/m1/s1	CC(C)(CO)NC(=O)c1nn(c2[C@@H]3C[C@@H]3Cc12)c4ccc(F)cc4F
5515	1819075	CHEMBL3378487	Inhibition of human ERG channel by patch clamp technique	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C18H19F2N3O2/c1-18(2,8-24)21-17(25)15-12-6-9-5-11(9)16(12)23(22-15)14-4-3-10(19)7-13(14)20/h3-4,7,9,11,24H,5-6,8H2,1-2H3,(H,21,25)/t9-,11-/m1/s1	CC(C)(CO)NC(=O)c1nn(c2[C@@H]3C[C@@H]3Cc12)c4ccc(F)cc4F
5516	1819196	CHEMBL3379633	Inhibition of human ERG by automated whole cell electrophysiology	Homo sapiens			=	1.5	uM	1500	nM	IC50		IC50		=	5.82	InChI=1S/C21H21N5O2S/c1-14-12-26-20(13-25(14)19-8-10-23-21-17(19)7-9-22-21)18(11-24-26)15-3-5-16(6-4-15)29(2,27)28/h3-11,14H,12-13H2,1-2H3,(H,22,23)/t14-/m1/s1	C[C@@H]1Cn2ncc(c2CN1c3ccnc4[nH]ccc34)c5ccc(cc5)S(=O)(=O)C
5517	1819197	CHEMBL3379633	Inhibition of human ERG by automated whole cell electrophysiology	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C20H26N6O2S/c1-14-12-26-19(13-25(14)18-4-8-22-20-16(18)3-7-21-20)17(11-23-26)15-5-9-24(10-6-15)29(2,27)28/h3-4,7-8,11,14-15H,5-6,9-10,12-13H2,1-2H3,(H,21,22)/t14-/m1/s1	C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4ccnc5[nH]ccc45
5518	1819198	CHEMBL3379633	Inhibition of human ERG by automated whole cell electrophysiology	Homo sapiens			=	12.5	uM	12500	nM	IC50		IC50		=	4.90	InChI=1S/C20H25ClN6O2S/c1-13-11-27-18(12-26(13)17-9-19(21)24-20-15(17)3-6-22-20)16(10-23-27)14-4-7-25(8-5-14)30(2,28)29/h3,6,9-10,13-14H,4-5,7-8,11-12H2,1-2H3,(H,22,24)/t13-/m1/s1	C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4cc(Cl)nc5[nH]ccc45
5519	1819609	CHEMBL3372415	Inhibition of human ERG channel by dofetilide binding assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C18H19N7O/c1-11-9-26-6-5-25(11)18-17-15(24(2)10-20-17)7-13(22-18)16-12-3-4-19-14(12)8-21-23-16/h3-4,7-8,10-11,19H,5-6,9H2,1-2H3/t11-/m1/s1	C[C@@H]1COCCN1c2nc(cc3c2ncn3C)c4nncc5[nH]ccc45
5520	1819604	CHEMBL3372415	Inhibition of human ERG channel by dofetilide binding assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C19H20N6O/c1-12-10-26-6-5-25(12)19-18-17(24(2)11-22-18)7-15(23-19)14-8-20-9-16-13(14)3-4-21-16/h3-4,7-9,11-12,21H,5-6,10H2,1-2H3/t12-/m1/s1	C[C@@H]1COCCN1c2nc(cc3c2ncn3C)c4cncc5[nH]ccc45
5521	1281325	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			<	1	uM	1000	nM	IC50		IC50		<		InChI=1S/C20H22F3N5O/c1-27-9-7-14(8-10-27)12-24-18-5-6-19-25-13-17(28(19)26-18)15-3-2-4-16(11-15)29-20(21,22)23/h2-6,11,13-14H,7-10,12H2,1H3,(H,24,26)	CN1CCC(CNc2ccc3ncc(c4cccc(OC(F)(F)F)c4)n3n2)CC1
5522	1819673	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C19H19F3N4O2/c20-19(21,22)28-15-3-1-2-12(10-15)16-11-23-26-9-8-17(25-18(16)26)24-13-4-6-14(27)7-5-13/h1-3,8-11,13-14,27H,4-7H2,(H,24,25)/t13-,14-	O[C@@H]1CC[C@H](CC1)Nc2ccn3ncc(c4cccc(OC(F)(F)F)c4)c3n2
5523	1819679	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C19H19F3N4O/c20-19(21,22)13-3-1-2-12(10-13)16-11-23-26-9-8-17(25-18(16)26)24-14-4-6-15(27)7-5-14/h1-3,8-11,14-15,27H,4-7H2,(H,24,25)/t14-,15-	O[C@@H]1CC[C@H](CC1)Nc2ccn3ncc(c4cccc(c4)C(F)(F)F)c3n2
5524	1819681	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C22H25F3N4O/c1-21(2,30)15-6-8-17(9-7-15)27-19-10-11-29-20(28-19)18(13-26-29)14-4-3-5-16(12-14)22(23,24)25/h3-5,10-13,15,17,30H,6-9H2,1-2H3,(H,27,28)/t15-,17-	CC(C)(O)[C@@H]1CC[C@H](CC1)Nc2ccn3ncc(c4cccc(c4)C(F)(F)F)c3n2
5525	1820121	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C21H25ClN4O/c1-21(2,27)15-6-8-17(9-7-15)24-19-10-11-26-20(25-19)18(13-23-26)14-4-3-5-16(22)12-14/h3-5,10-13,15,17,27H,6-9H2,1-2H3,(H,24,25)/t15-,17-	CC(C)(O)[C@@H]1CC[C@H](CC1)Nc2ccn3ncc(c4cccc(Cl)c4)c3n2
5526	1819670	CHEMBL3375414	Inhibition of human ERG expressed in CHO cells by automated patch clamp method	Homo sapiens			=	1.9	uM	1900	nM	IC50		IC50		=	5.72	InChI=1S/C20H22F3N5O/c1-27-8-5-14(6-9-27)12-24-18-7-10-28-19(26-18)17(13-25-28)15-3-2-4-16(11-15)29-20(21,22)23/h2-4,7,10-11,13-14H,5-6,8-9,12H2,1H3,(H,24,26)	CN1CCC(CNc2ccn3ncc(c4cccc(OC(F)(F)F)c4)c3n2)CC1
5527	1823083	CHEMBL3373705	Displacement of [3H]astemizole from human ERG	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C26H26F3NO3/c27-26(28,29)22-11-15(5-8-19(22)16-3-1-2-4-16)14-33-18-7-10-23-21(13-18)20-9-6-17(12-24(31)32)25(20)30-23/h5,7-8,10-11,13,16-17,30H,1-4,6,9,12,14H2,(H,31,32)/t17-/m1/s1	OC(=O)C[C@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23
5528	1823083	CHEMBL3374278	Inhibition of human ERG by patch clamp assay	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C26H26F3NO3/c27-26(28,29)22-11-15(5-8-19(22)16-3-1-2-4-16)14-33-18-7-10-23-21(13-18)20-9-6-17(12-24(31)32)25(20)30-23/h5,7-8,10-11,13,16-17,30H,1-4,6,9,12,14H2,(H,31,32)/t17-/m1/s1	OC(=O)C[C@H]1CCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23
5529	1823101	CHEMBL3374297	Inhibition of human ERG channel expressed in recombinant HEK293 cells by whole cell patch-clamp technique	Homo sapiens			=	20	uM	20000	nM	IC50		IC50		=	4.70	InChI=1S/C25H30F3N3O4S/c1-23(2,19-6-4-5-7-21(19)36(3,33)34)16-24(32,25(26,27)28)14-18-12-17-13-22(29-15-20(17)30-18)31-8-10-35-11-9-31/h4-7,12-13,15,30,32H,8-11,14,16H2,1-3H3	CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4ccccc4S(=O)(=O)C
5530	1823117	CHEMBL3374297	Inhibition of human ERG channel expressed in recombinant HEK293 cells by whole cell patch-clamp technique	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C23H26F3N3O4S/c1-4-34(32,33)19-10-14-9-15(29-18(14)12-28-19)11-22(31,23(24,25)26)13-21(2,3)17-8-6-5-7-16(17)20(27)30/h5-10,12,29,31H,4,11,13H2,1-3H3,(H2,27,30)/t22-/m0/s1	CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccccc3C(=O)N)C(F)(F)F)[nH]c2cn1
5531	1823118	CHEMBL3374297	Inhibition of human ERG channel expressed in recombinant HEK293 cells by whole cell patch-clamp technique	Homo sapiens			>	30	uM	30000	nM	IC50		IC50		>		InChI=1S/C23H25F4N3O4S/c1-4-35(33,34)19-8-13-7-15(30-18(13)11-29-19)10-22(32,23(25,26)27)12-21(2,3)17-6-5-14(24)9-16(17)20(28)31/h5-9,11,30,32H,4,10,12H2,1-3H3,(H2,28,31)/t22-/m0/s1	CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(=O)N)C(F)(F)F)[nH]c2cn1
5532	1823088	CHEMBL3374297	Inhibition of human ERG channel expressed in recombinant HEK293 cells by whole cell patch-clamp technique	Homo sapiens			=	3.8	uM	3800	nM	IC50		IC50		=	5.42	InChI=1S/C27H26F4N2O/c1-17-9-10-20(28)13-22(17)25(2,3)16-26(34,27(29,30)31)14-21-11-19-12-23(32-15-24(19)33-21)18-7-5-4-6-8-18/h4-13,15,33-34H,14,16H2,1-3H3	Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)c4ccccc4)C(F)(F)F
5533	1784429	CHEMBL3371912	Inhibition of human ERG	Homo sapiens			=	3.5	uM	3500	nM	IC50		IC50		=	5.46	InChI=1S/C17H19BrN6/c1-23-6-8-24(9-7-23)13-3-4-14-15(10-13)21-17(20-14)22-16-5-2-12(18)11-19-16/h2-5,10-11H,6-9H2,1H3,(H2,19,20,21,22)	CN1CCN(CC1)c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2
5534	1784431	CHEMBL3371912	Inhibition of human ERG	Homo sapiens			=	12.7	uM	12700	nM	IC50		IC50		=	4.90	InChI=1S/C18H22N6/c1-13-3-6-17(19-12-13)22-18-20-15-5-4-14(11-16(15)21-18)24-9-7-23(2)8-10-24/h3-6,11-12H,7-10H2,1-2H3,(H2,19,20,21,22)	CN1CCN(CC1)c2ccc3nc(Nc4ccc(C)cn4)[nH]c3c2
5535	1784527	CHEMBL3371912	Inhibition of human ERG	Homo sapiens			=	7.3	uM	7300	nM	IC50		IC50		=	5.14	InChI=1S/C17H18BrClN6/c1-24-4-6-25(7-5-24)12-8-13(19)16-14(9-12)21-17(23-16)22-15-3-2-11(18)10-20-15/h2-3,8-10H,4-7H2,1H3,(H2,20,21,22,23)	CN1CCN(CC1)c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2
5536	1784531	CHEMBL3371912	Inhibition of human ERG	Homo sapiens			=	4.3	uM	4300	nM	IC50		IC50		=	5.37	InChI=1S/C19H20F3N5/c1-27-8-6-12(7-9-27)13-2-4-15-16(10-13)25-18(24-15)26-17-5-3-14(11-23-17)19(20,21)22/h2-5,10-12H,6-9H2,1H3,(H2,23,24,25,26)	CN1CCC(CC1)c2ccc3nc(Nc4ccc(cn4)C(F)(F)F)[nH]c3c2
5537	1784522	CHEMBL3371912	Inhibition of human ERG	Homo sapiens			=	21.5	uM	21500	nM	IC50		IC50		=	4.67	InChI=1S/C19H21F3N6/c1-27-6-8-28(9-7-27)12-13-2-4-15-16(10-13)25-18(24-15)26-17-5-3-14(11-23-17)19(20,21)22/h2-5,10-11H,6-9,12H2,1H3,(H2,23,24,25,26)	CN1CCN(Cc2ccc3nc(Nc4ccc(cn4)C(F)(F)F)[nH]c3c2)CC1
5538	1784539	CHEMBL3371912	Inhibition of human ERG	Homo sapiens			=	8.8	uM	8800	nM	IC50		IC50		=	5.06	InChI=1S/C20H24FN7/c1-12-19(21)14(13-3-4-13)9-17(23-12)26-20-24-15-10-18(22-11-16(15)25-20)28-7-5-27(2)6-8-28/h9-11,13H,3-8H2,1-2H3,(H2,23,24,25,26)	CN1CCN(CC1)c2cc3[nH]c(Nc4cc(C5CC5)c(F)c(C)n4)nc3cn2
5539	1571574	CHEMBL3380409	Inhibition of human ERG channel	Homo sapiens			=	2.89	uM	2890	nM	IC50		IC50		=	5.54	InChI=1S/C23H34N4O3/c1-3-27-20(28)16-23(19-6-5-11-24-21(19)27)9-14-25(15-10-23)17-18-7-12-26(13-8-18)22(29)30-4-2/h5-6,11,18H,3-4,7-10,12-17H2,1-2H3	CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)N(CC)c4ncccc34)CC1
5540	1779902	CHEMBL3380409	Inhibition of human ERG channel	Homo sapiens			=	0.23	uM	230	nM	IC50		IC50		=	6.64	InChI=1S/C23H35N5O3/c1-3-24-21(29)28-17-23(19-6-5-11-25-20(19)28)9-14-26(15-10-23)16-18-7-12-27(13-8-18)22(30)31-4-2/h5-6,11,18H,3-4,7-10,12-17H2,1-2H3,(H,24,29)	CCNC(=O)N1CC2(CCN(CC3CCN(CC3)C(=O)OCC)CC2)c4cccnc14
5541	1779903	CHEMBL3380409	Inhibition of human ERG channel	Homo sapiens			=	2.54	uM	2540	nM	IC50		IC50		=	5.60	InChI=1S/C25H39N5O3/c1-4-28(5-2)23(31)30-19-25(21-8-7-13-26-22(21)30)11-16-27(17-12-25)18-20-9-14-29(15-10-20)24(32)33-6-3/h7-8,13,20H,4-6,9-12,14-19H2,1-3H3	CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)N(CC)CC)c4ncccc34)CC1
